order_id,order_date,customer_id,region,channel,category,product,quantity,unit_price,discount_rate,unit_cost
ORD004944,2024-01-24,C00105,East,Online,Fitness,Yoga Mat,1,32.21,0.15,12.6
ORD004944,2024-01-24,C00105,East,Online,Home,Storage Box,2,25.42,0.0,9.36
ORD005672,2024-01-24,C00396,North,Store,Electronics,Headphones,2,83.63,0.2,49.3
ORD000534,2024-01-25,C00322,South,Marketplace,Fitness,Yoga Mat,3,31.41,0.2,12.6
ORD000534,2024-01-25,C00322,South,Marketplace,Home,Storage Box,1,25.57,0.1,9.36
ORD000676,2024-01-25,C00595,South,Store,Home,Coffee Maker,1,92.92,0.1,52.25
ORD000799,2024-01-25,C00528,West,Online,Beauty,Makeup Kit,1,41.5,0.0,14.0
ORD000799,2024-01-25,C00528,West,Online,Fitness,Resistance Bands,2,23.17,0.1,7.48
ORD002017,2024-01-25,C00532,North,Online,Electronics,Headphones,2,83.53,0.15,49.3
ORD002017,2024-01-25,C00532,North,Online,Beauty,Makeup Kit,2,42.54,0.15,14.0
ORD002899,2024-01-25,C00148,North,Store,Home,Storage Box,1,24.43,0.05,9.36
ORD002899,2024-01-25,C00148,North,Store,Fitness,Resistance Bands,1,23.03,0.05,7.48
ORD003202,2024-01-25,C00272,West,Online,Beauty,Hair Dryer,1,80.46,0.05,39.0
ORD003877,2024-01-25,C00185,West,Online,Electronics,Headphones,1,81.4,0.0,49.3
ORD003877,2024-01-25,C00185,West,Online,Home,Coffee Maker,1,100.28,0.0,52.25
ORD004018,2024-01-25,C00036,South,Store,Electronics,Smartwatch,2,202.24,0.1,132.3
ORD004018,2024-01-25,C00036,South,Store,Electronics,Smartwatch,1,205.68,0.0,132.3
ORD004227,2024-01-25,C01060,West,Online,Beauty,Hair Dryer,2,79.83,0.0,39.0
ORD004227,2024-01-25,C01060,West,Online,Fitness,Yoga Mat,3,30.6,0.1,12.6
ORD004644,2024-01-25,C00322,West,Store,Fitness,Dumbbells,2,72.34,0.1,39.9
ORD005199,2024-01-25,C00292,South,Store,Electronics,Smartwatch,1,204.58,0.0,132.3
ORD005199,2024-01-25,C00292,South,Store,Home,Coffee Maker,1,100.69,0.2,52.25
ORD005264,2024-01-25,C00549,West,Marketplace,Home,Storage Box,3,23.35,0.0,9.36
ORD005384,2024-01-25,C00071,South,Online,Electronics,Smartwatch,2,215.9,0.1,132.3
ORD000018,2024-01-26,C00622,South,Online,Home,Coffee Maker,1,90.08,0.0,52.25
ORD000210,2024-01-26,C00409,North,Online,Electronics,Smartwatch,1,212.69,0.0,132.3
ORD000210,2024-01-26,C00409,North,Online,Electronics,Smartwatch,3,200.17,0.05,132.3
ORD000815,2024-01-26,C00495,East,Store,Fitness,Resistance Bands,1,20.97,0.15,7.48
ORD001526,2024-01-26,C02153,East,Online,Electronics,Keyboard,1,61.7,0.05,33.8
ORD001526,2024-01-26,C02153,East,Online,Home,Coffee Maker,2,97.5,0.2,52.25
ORD002287,2024-01-26,C01582,West,Online,Home,Storage Box,1,25.03,0.05,9.36
ORD003101,2024-01-26,C00463,South,Online,Fitness,Resistance Bands,2,21.67,0.15,7.48
ORD003101,2024-01-26,C00463,South,Online,Electronics,Smartwatch,1,208.62,0.15,132.3
ORD004565,2024-01-26,C00543,South,Online,Beauty,Skin Care Set,1,48.44,0.05,16.65
ORD005332,2024-01-26,C00364,West,Online,Beauty,Makeup Kit,3,41.71,0.05,14.0
ORD005332,2024-01-26,C00364,West,Online,Electronics,Smartwatch,2,202.04,0.1,132.3
ORD005351,2024-01-26,C00505,South,Store,Beauty,Hair Dryer,2,76.04,0.1,39.0
ORD005351,2024-01-26,C00505,South,Store,Fitness,Yoga Mat,1,29.55,0.2,12.6
ORD005446,2024-01-26,C00415,East,Online,Home,Lamp,1,46.56,0.0,21.12
ORD005446,2024-01-26,C00415,East,Online,Fitness,Yoga Mat,1,28.85,0.1,12.6
ORD005851,2024-01-26,C01603,East,Online,Home,Lamp,1,49.72,0.2,21.12
ORD000237,2024-01-27,C00346,West,Online,Home,Lamp,2,51.09,0.1,21.12
ORD000237,2024-01-27,C00346,West,Online,Beauty,Hair Dryer,1,78.97,0.05,39.0
ORD000912,2024-01-27,C00118,North,Online,Beauty,Skin Care Set,3,47.28,0.05,16.65
ORD001337,2024-01-27,C00501,West,Online,Home,Storage Box,1,23.66,0.2,9.36
ORD002370,2024-01-27,C00409,East,Store,Fitness,Dumbbells,4,71.55,0.15,39.9
ORD003464,2024-01-27,C00486,South,Online,Fitness,Resistance Bands,3,21.62,0.0,7.48
ORD003464,2024-01-27,C00486,South,Online,Electronics,Headphones,2,81.03,0.0,49.3
ORD003830,2024-01-27,C00943,West,Store,Home,Lamp,1,51.17,0.0,21.12
ORD003830,2024-01-27,C00943,West,Store,Fitness,Resistance Bands,1,21.02,0.1,7.48
ORD003932,2024-01-27,C01489,North,Online,Beauty,Hair Dryer,2,78.03,0.0,39.0
ORD004339,2024-01-27,C00236,South,Online,Home,Storage Box,1,23.38,0.05,9.36
ORD004358,2024-01-27,C00476,South,Online,Fitness,Dumbbells,2,71.29,0.0,39.9
ORD004358,2024-01-27,C00476,South,Online,Home,Storage Box,1,23.91,0.05,9.36
ORD004398,2024-01-27,C00129,East,Marketplace,Beauty,Makeup Kit,1,38.51,0.3,14.0
ORD004398,2024-01-27,C00129,East,Marketplace,Beauty,Hair Dryer,1,78.91,0.2,39.0
ORD005195,2024-01-27,C00593,West,Online,Beauty,Hair Dryer,3,77.7,0.1,39.0
ORD005195,2024-01-27,C00593,West,Online,Electronics,Smartwatch,2,224.68,0.05,132.3
ORD005450,2024-01-27,C01491,East,Online,Fitness,Yoga Mat,3,31.61,0.0,12.6
ORD005506,2024-01-27,C00960,North,Online,Fitness,Dumbbells,1,74.73,0.0,39.9
ORD005510,2024-01-27,C00306,South,Online,Beauty,Makeup Kit,2,38.41,0.1,14.0
ORD005510,2024-01-27,C00306,South,Online,Fitness,Yoga Mat,2,28.73,0.1,12.6
ORD005960,2024-01-27,C00054,South,Online,Electronics,Keyboard,1,68.76,0.15,33.8
ORD005960,2024-01-27,C00054,South,Online,Beauty,Skin Care Set,1,47.55,0.1,16.65
ORD000617,2024-01-28,C00397,South,Online,Home,Lamp,2,47.7,0.0,21.12
ORD000617,2024-01-28,C00397,South,Online,Electronics,Smartwatch,1,221.0,0.2,132.3
ORD001536,2024-01-28,C01193,North,Online,Fitness,Yoga Mat,2,29.41,0.15,12.6
ORD002133,2024-01-28,C00567,North,Online,Fitness,Dumbbells,2,72.61,0.15,39.9
ORD002133,2024-01-28,C00567,North,Online,Electronics,Headphones,2,83.05,0.0,49.3
ORD002353,2024-01-28,C00627,North,Online,Electronics,Smartwatch,3,212.53,0.1,132.3
ORD002756,2024-01-28,C00516,West,Online,Fitness,Yoga Mat,3,30.58,0.1,12.6
ORD002756,2024-01-28,C00516,West,Online,Electronics,Keyboard,1,67.2,0.05,33.8
ORD003561,2024-01-28,C00400,West,Store,Home,Coffee Maker,1,102.24,0.15,52.25
ORD004739,2024-01-28,C00966,South,Store,Fitness,Dumbbells,1,72.2,0.1,39.9
ORD004739,2024-01-28,C00966,South,Store,Fitness,Resistance Bands,2,20.99,0.1,7.48
ORD004742,2024-01-28,C00428,South,Store,Beauty,Skin Care Set,2,44.37,0.1,16.65
ORD000882,2024-01-29,C00031,South,Store,Electronics,Headphones,3,85.83,0.0,49.3
ORD000882,2024-01-29,C00031,South,Store,Beauty,Skin Care Set,1,46.22,0.05,16.65
ORD001171,2024-01-29,C01106,North,Online,Home,Lamp,1,46.01,0.0,21.12
ORD001701,2024-01-29,C02067,West,Online,Electronics,Keyboard,1,66.41,0.2,33.8
ORD002004,2024-01-29,C00025,East,Store,Beauty,Makeup Kit,1,39.16,0.1,14.0
ORD002004,2024-01-29,C00025,East,Store,Beauty,Skin Care Set,2,47.19,0.15,16.65
ORD002567,2024-01-29,C00117,South,Store,Beauty,Makeup Kit,3,43.1,0.05,14.0
ORD002567,2024-01-29,C00117,South,Store,Electronics,Smartwatch,2,206.68,0.0,132.3
ORD003083,2024-01-29,C00576,West,Store,Beauty,Hair Dryer,1,82.7,0.2,39.0
ORD003189,2024-01-29,C02010,South,Online,Beauty,Hair Dryer,1,84.18,0.05,39.0
ORD003189,2024-01-29,C02010,South,Online,Electronics,Keyboard,1,69.7,0.05,33.8
ORD004744,2024-01-29,C02053,West,Marketplace,Beauty,Makeup Kit,1,37.6,0.2,14.0
ORD004744,2024-01-29,C02053,West,Marketplace,Electronics,Headphones,1,86.77,0.15,49.3
ORD005111,2024-01-29,C00361,West,Online,Electronics,Smartwatch,1,206.11,0.05,132.3
ORD005111,2024-01-29,C00361,West,Online,Beauty,Makeup Kit,1,39.41,0.0,14.0
ORD005260,2024-01-29,C00571,East,Store,Beauty,Hair Dryer,4,78.95,0.15,39.0
ORD005869,2024-01-29,C00318,West,Online,Beauty,Makeup Kit,1,41.36,0.05,14.0
ORD005869,2024-01-29,C00318,West,Online,Fitness,Yoga Mat,1,31.71,0.15,12.6
ORD005882,2024-01-29,C00979,North,Store,Electronics,Headphones,1,82.34,0.0,49.3
ORD005882,2024-01-29,C00979,North,Store,Electronics,Smartwatch,1,205.54,0.1,132.3
ORD001071,2024-01-30,C00027,West,Online,Fitness,Yoga Mat,3,28.86,0.05,12.6
ORD001071,2024-01-30,C00027,West,Online,Beauty,Skin Care Set,4,43.66,0.0,16.65
ORD002253,2024-01-30,C00356,South,Online,Electronics,Headphones,2,91.01,0.0,49.3
ORD004426,2024-01-30,C00132,North,Online,Beauty,Makeup Kit,1,41.12,0.05,14.0
ORD005687,2024-01-30,C01433,East,Marketplace,Electronics,Smartwatch,1,225.36,0.0,132.3
ORD000138,2024-01-31,C00465,South,Online,Electronics,Keyboard,1,65.37,0.1,33.8
ORD001373,2024-01-31,C00041,South,Online,Beauty,Skin Care Set,1,46.96,0.3,16.65
ORD001621,2024-01-31,C00283,North,Store,Beauty,Skin Care Set,1,47.69,0.0,16.65
ORD001621,2024-01-31,C00283,North,Store,Home,Coffee Maker,4,99.09,0.0,52.25
ORD003530,2024-01-31,C00438,West,Store,Fitness,Dumbbells,1,74.86,0.0,39.9
ORD003541,2024-01-31,C00383,North,Online,Electronics,Smartwatch,1,220.7,0.0,132.3
ORD005230,2024-01-31,C00547,North,Online,Electronics,Keyboard,2,67.92,0.3,33.8
ORD005388,2024-01-31,C01020,South,Online,Fitness,Yoga Mat,1,29.13,0.1,12.6
ORD005716,2024-01-31,C00502,East,Store,Fitness,Resistance Bands,1,21.9,0.05,7.48
ORD005828,2024-01-31,C02045,North,Online,Home,Lamp,1,50.34,0.0,21.12
ORD002693,2024-02-01,C01259,South,Online,Home,Storage Box,2,23.45,0.0,9.36
ORD003569,2024-02-01,C00463,West,Marketplace,Electronics,Keyboard,1,69.75,0.05,33.8
ORD003569,2024-02-01,C00463,West,Marketplace,Fitness,Yoga Mat,1,30.12,0.0,12.6
ORD003670,2024-02-01,C01407,South,Online,Fitness,Dumbbells,1,75.54,0.1,39.9
ORD003938,2024-02-01,C00191,West,Online,Fitness,Resistance Bands,1,22.39,0.0,7.48
ORD004302,2024-02-01,C01015,East,Store,Electronics,Headphones,3,87.45,0.15,49.3
ORD004302,2024-02-01,C01015,East,Store,Home,Lamp,1,51.8,0.2,21.12
ORD000051,2024-02-02,C00294,North,Store,Fitness,Resistance Bands,2,21.64,0.05,7.48
ORD000292,2024-02-02,C00284,West,Store,Beauty,Makeup Kit,4,39.83,0.05,14.0
ORD000292,2024-02-02,C00284,West,Store,Fitness,Yoga Mat,2,28.78,0.0,12.6
ORD001319,2024-02-02,C00615,South,Marketplace,Electronics,Headphones,1,82.3,0.2,49.3
ORD001319,2024-02-02,C00615,South,Marketplace,Home,Coffee Maker,1,100.23,0.05,52.25
ORD001362,2024-02-02,C00560,East,Online,Electronics,Smartwatch,1,208.71,0.15,132.3
ORD001927,2024-02-02,C01761,South,Online,Electronics,Smartwatch,1,209.86,0.1,132.3
ORD002012,2024-02-02,C00661,South,Store,Beauty,Skin Care Set,2,42.83,0.0,16.65
ORD002713,2024-02-02,C00645,West,Online,Home,Lamp,1,45.4,0.0,21.12
ORD002713,2024-02-02,C00645,West,Online,Home,Storage Box,1,24.86,0.05,9.36
ORD002991,2024-02-02,C00246,East,Online,Electronics,Smartwatch,2,202.63,0.0,132.3
ORD003417,2024-02-02,C00751,West,Store,Home,Coffee Maker,3,92.77,0.05,52.25
ORD003977,2024-02-02,C00305,South,Marketplace,Electronics,Smartwatch,3,206.77,0.15,132.3
ORD004527,2024-02-02,C00402,East,Online,Home,Storage Box,3,25.35,0.1,9.36
ORD004527,2024-02-02,C00402,East,Online,Home,Storage Box,1,22.9,0.2,9.36
ORD004714,2024-02-02,C01818,East,Store,Home,Coffee Maker,1,99.29,0.15,52.25
ORD004714,2024-02-02,C01818,East,Store,Electronics,Keyboard,2,69.05,0.0,33.8
ORD005038,2024-02-02,C00622,North,Online,Home,Coffee Maker,1,100.05,0.05,52.25
ORD005038,2024-02-02,C00622,North,Online,Fitness,Yoga Mat,2,28.63,0.05,12.6
ORD005316,2024-02-02,C01786,West,Store,Home,Lamp,3,48.16,0.0,21.12
ORD005496,2024-02-02,C00071,South,Marketplace,Home,Storage Box,1,24.29,0.0,9.36
ORD005496,2024-02-02,C00071,South,Marketplace,Home,Storage Box,2,25.24,0.0,9.36
ORD005751,2024-02-02,C00173,North,Online,Home,Storage Box,1,23.76,0.05,9.36
ORD005751,2024-02-02,C00173,North,Online,Fitness,Resistance Bands,2,22.92,0.3,7.48
ORD005936,2024-02-02,C00642,West,Store,Electronics,Headphones,2,84.91,0.1,49.3
ORD000373,2024-02-03,C00368,West,Online,Fitness,Dumbbells,1,70.31,0.05,39.9
ORD000373,2024-02-03,C00368,West,Online,Home,Storage Box,1,25.06,0.05,9.36
ORD000418,2024-02-03,C01469,South,Store,Home,Storage Box,1,25.08,0.0,9.36
ORD000418,2024-02-03,C01469,South,Store,Home,Coffee Maker,1,90.87,0.0,52.25
ORD003006,2024-02-03,C00607,East,Store,Fitness,Resistance Bands,1,22.48,0.0,7.48
ORD003006,2024-02-03,C00607,East,Store,Fitness,Dumbbells,1,68.51,0.1,39.9
ORD004246,2024-02-03,C00173,East,Online,Fitness,Yoga Mat,1,31.69,0.05,12.6
ORD004246,2024-02-03,C00173,East,Online,Fitness,Yoga Mat,1,31.41,0.05,12.6
ORD000182,2024-02-04,C00397,West,Online,Electronics,Smartwatch,1,200.68,0.15,132.3
ORD001972,2024-02-04,C01788,South,Store,Home,Lamp,1,49.24,0.0,21.12
ORD001972,2024-02-04,C01788,South,Store,Home,Storage Box,1,22.99,0.3,9.36
ORD002118,2024-02-04,C00236,West,Online,Electronics,Keyboard,1,65.85,0.0,33.8
ORD002118,2024-02-04,C00236,West,Online,Beauty,Hair Dryer,2,78.21,0.05,39.0
ORD002295,2024-02-04,C00702,North,Online,Fitness,Dumbbells,2,74.29,0.05,39.9
ORD002339,2024-02-04,C00409,South,Online,Home,Lamp,1,45.44,0.1,21.12
ORD002339,2024-02-04,C00409,South,Online,Home,Lamp,2,49.24,0.1,21.12
ORD002839,2024-02-04,C01139,North,Marketplace,Electronics,Headphones,2,82.23,0.15,49.3
ORD004198,2024-02-04,C00006,East,Online,Electronics,Smartwatch,2,224.42,0.0,132.3
ORD004198,2024-02-04,C00006,East,Online,Fitness,Dumbbells,1,74.38,0.15,39.9
ORD004291,2024-02-04,C00862,South,Online,Fitness,Dumbbells,2,66.48,0.0,39.9
ORD004291,2024-02-04,C00862,South,Online,Fitness,Resistance Bands,1,21.15,0.1,7.48
ORD005513,2024-02-04,C01512,West,Store,Fitness,Dumbbells,1,66.07,0.0,39.9
ORD005513,2024-02-04,C01512,West,Store,Electronics,Keyboard,2,61.78,0.1,33.8
ORD003289,2024-02-05,C00418,South,Online,Home,Lamp,1,46.52,0.1,21.12
ORD004132,2024-02-05,C01425,West,Store,Fitness,Dumbbells,3,69.81,0.0,39.9
ORD000946,2024-02-06,C00108,South,Store,Electronics,Smartwatch,2,216.98,0.0,132.3
ORD001024,2024-02-06,C01806,East,Store,Home,Lamp,1,51.27,0.0,21.12
ORD001024,2024-02-06,C01806,East,Store,Beauty,Skin Care Set,2,44.33,0.0,16.65
ORD001293,2024-02-06,C00423,East,Marketplace,Electronics,Headphones,1,80.95,0.15,49.3
ORD001293,2024-02-06,C00423,East,Marketplace,Home,Lamp,1,46.58,0.0,21.12
ORD003419,2024-02-06,C00953,North,Online,Home,Lamp,1,46.12,0.0,21.12
ORD003825,2024-02-06,C00874,South,Store,Beauty,Hair Dryer,2,80.73,0.05,39.0
ORD005008,2024-02-06,C00121,South,Store,Fitness,Yoga Mat,1,29.77,0.2,12.6
ORD005413,2024-02-06,C02095,North,Store,Electronics,Headphones,1,80.64,0.0,49.3
ORD000449,2024-02-07,C01652,West,Online,Beauty,Makeup Kit,1,38.09,0.05,14.0
ORD001642,2024-02-07,C01518,South,Store,Fitness,Dumbbells,1,72.87,0.3,39.9
ORD001642,2024-02-07,C01518,South,Store,Home,Lamp,1,50.92,0.1,21.12
ORD002725,2024-02-07,C00222,East,Store,Home,Lamp,1,48.45,0.15,21.12
ORD002770,2024-02-07,C02156,North,Marketplace,Home,Storage Box,1,25.58,0.05,9.36
ORD002921,2024-02-07,C00514,East,Online,Home,Lamp,2,47.73,0.0,21.12
ORD003746,2024-02-07,C00712,East,Marketplace,Home,Storage Box,1,25.0,0.1,9.36
ORD004088,2024-02-07,C00648,North,Online,Home,Storage Box,1,24.95,0.0,9.36
ORD004088,2024-02-07,C00648,North,Online,Beauty,Hair Dryer,1,81.64,0.15,39.0
ORD004172,2024-02-07,C00404,West,Online,Fitness,Yoga Mat,1,29.79,0.1,12.6
ORD004172,2024-02-07,C00404,West,Online,Home,Coffee Maker,2,90.64,0.1,52.25
ORD004710,2024-02-07,C00668,West,Online,Beauty,Skin Care Set,1,47.09,0.05,16.65
ORD004710,2024-02-07,C00668,West,Online,Beauty,Skin Care Set,2,44.6,0.0,16.65
ORD004809,2024-02-07,C02021,East,Store,Fitness,Yoga Mat,1,28.85,0.05,12.6
ORD005667,2024-02-07,C00134,West,Online,Home,Storage Box,1,23.91,0.15,9.36
ORD000112,2024-02-08,C00251,East,Online,Home,Lamp,2,46.94,0.0,21.12
ORD001032,2024-02-08,C01427,South,Marketplace,Beauty,Makeup Kit,1,40.26,0.15,14.0
ORD001418,2024-02-08,C00155,South,Online,Beauty,Skin Care Set,1,46.22,0.0,16.65
ORD001924,2024-02-08,C00620,East,Store,Beauty,Skin Care Set,4,43.97,0.15,16.65
ORD001924,2024-02-08,C00620,East,Store,Fitness,Yoga Mat,4,32.03,0.05,12.6
ORD002887,2024-02-08,C00416,North,Store,Electronics,Smartwatch,1,204.51,0.0,132.3
ORD003138,2024-02-08,C01698,North,Store,Beauty,Skin Care Set,4,44.25,0.05,16.65
ORD003318,2024-02-08,C00339,West,Store,Home,Storage Box,1,25.52,0.15,9.36
ORD004784,2024-02-08,C00288,East,Online,Home,Coffee Maker,2,101.51,0.0,52.25
ORD004784,2024-02-08,C00288,East,Online,Home,Lamp,1,51.7,0.2,21.12
ORD005088,2024-02-08,C00066,East,Online,Electronics,Smartwatch,1,208.71,0.05,132.3
ORD005088,2024-02-08,C00066,East,Online,Electronics,Headphones,2,90.16,0.0,49.3
ORD005549,2024-02-08,C00510,East,Online,Beauty,Hair Dryer,2,75.81,0.05,39.0
ORD005794,2024-02-08,C00584,West,Store,Fitness,Resistance Bands,1,21.42,0.15,7.48
ORD005986,2024-02-08,C00894,West,Marketplace,Electronics,Smartwatch,1,222.55,0.0,132.3
ORD005986,2024-02-08,C00894,West,Marketplace,Electronics,Headphones,1,84.18,0.2,49.3
ORD001036,2024-02-09,C00217,North,Marketplace,Electronics,Headphones,1,90.7,0.05,49.3
ORD001915,2024-02-09,C00298,South,Store,Electronics,Headphones,2,88.29,0.1,49.3
ORD003036,2024-02-09,C01242,West,Marketplace,Fitness,Resistance Bands,1,21.88,0.15,7.48
ORD003687,2024-02-09,C01074,South,Online,Home,Storage Box,1,25.05,0.2,9.36
ORD003964,2024-02-09,C00022,South,Online,Home,Lamp,1,47.22,0.05,21.12
ORD005527,2024-02-09,C00105,North,Store,Electronics,Keyboard,1,67.62,0.2,33.8
ORD000127,2024-02-10,C00135,East,Online,Beauty,Skin Care Set,1,47.6,0.15,16.65
ORD000523,2024-02-10,C00615,South,Online,Home,Storage Box,3,23.28,0.0,9.36
ORD000523,2024-02-10,C00615,South,Online,Electronics,Keyboard,1,64.22,0.05,33.8
ORD000784,2024-02-10,C00605,West,Store,Home,Lamp,2,49.16,0.05,21.12
ORD000784,2024-02-10,C00605,West,Store,Home,Storage Box,1,22.88,0.0,9.36
ORD002818,2024-02-10,C01079,North,Online,Home,Lamp,3,48.89,0.3,21.12
ORD002857,2024-02-10,C02149,South,Online,Fitness,Resistance Bands,3,22.39,0.15,7.48
ORD002857,2024-02-10,C02149,South,Online,Beauty,Makeup Kit,2,41.8,0.05,14.0
ORD003800,2024-02-10,C00810,East,Online,Fitness,Dumbbells,2,66.86,0.2,39.9
ORD003800,2024-02-10,C00810,East,Online,Electronics,Smartwatch,2,209.18,0.3,132.3
ORD005078,2024-02-10,C00026,East,Marketplace,Electronics,Keyboard,2,62.38,0.05,33.8
ORD005078,2024-02-10,C00026,East,Marketplace,Home,Storage Box,4,25.73,0.1,9.36
ORD005355,2024-02-10,C02165,East,Store,Electronics,Smartwatch,3,198.82,0.0,132.3
ORD005462,2024-02-10,C00268,South,Store,Home,Lamp,1,47.39,0.15,21.12
ORD005871,2024-02-10,C00520,East,Store,Home,Coffee Maker,1,92.66,0.05,52.25
ORD001376,2024-02-11,C00413,West,Online,Home,Lamp,1,46.53,0.1,21.12
ORD003568,2024-02-11,C00698,East,Online,Fitness,Resistance Bands,1,22.86,0.1,7.48
ORD003990,2024-02-11,C00335,South,Online,Fitness,Resistance Bands,1,22.43,0.0,7.48
ORD004422,2024-02-11,C00332,West,Online,Fitness,Yoga Mat,2,32.07,0.05,12.6
ORD004422,2024-02-11,C00332,West,Online,Beauty,Makeup Kit,1,40.63,0.0,14.0
ORD005069,2024-02-11,C00132,South,Online,Fitness,Dumbbells,1,66.69,0.05,39.9
ORD005677,2024-02-11,C00342,North,Online,Beauty,Hair Dryer,1,79.11,0.0,39.0
ORD000329,2024-02-12,C00235,South,Store,Electronics,Headphones,2,81.81,0.0,49.3
ORD001017,2024-02-12,C00662,North,Store,Beauty,Hair Dryer,1,78.24,0.1,39.0
ORD001880,2024-02-12,C00333,North,Online,Electronics,Smartwatch,1,205.17,0.15,132.3
ORD001880,2024-02-12,C00333,North,Online,Fitness,Yoga Mat,1,28.88,0.15,12.6
ORD002588,2024-02-12,C00542,North,Online,Fitness,Dumbbells,1,71.25,0.1,39.9
ORD002588,2024-02-12,C00542,North,Online,Home,Lamp,3,46.39,0.0,21.12
ORD003112,2024-02-12,C00048,North,Online,Electronics,Smartwatch,4,200.73,0.1,132.3
ORD003112,2024-02-12,C00048,North,Online,Electronics,Headphones,1,88.41,0.2,49.3
ORD003295,2024-02-12,C00665,South,Online,Fitness,Yoga Mat,2,29.06,0.0,12.6
ORD003544,2024-02-12,C00697,South,Store,Fitness,Yoga Mat,1,29.35,0.0,12.6
ORD003544,2024-02-12,C00697,South,Store,Electronics,Smartwatch,1,224.14,0.15,132.3
ORD005896,2024-02-12,C01572,East,Online,Beauty,Skin Care Set,2,45.61,0.1,16.65
ORD005896,2024-02-12,C01572,East,Online,Fitness,Yoga Mat,1,31.11,0.05,12.6
ORD005937,2024-02-12,C00471,North,Online,Home,Lamp,2,45.13,0.0,21.12
ORD005937,2024-02-12,C00471,North,Online,Home,Lamp,1,48.36,0.1,21.12
ORD000651,2024-02-13,C00534,East,Store,Electronics,Keyboard,1,63.3,0.1,33.8
ORD001033,2024-02-13,C01577,South,Online,Home,Coffee Maker,1,98.48,0.15,52.25
ORD001185,2024-02-13,C00229,West,Online,Electronics,Headphones,1,84.78,0.15,49.3
ORD001185,2024-02-13,C00229,West,Online,Electronics,Smartwatch,1,224.33,0.2,132.3
ORD001682,2024-02-13,C00055,South,Store,Beauty,Makeup Kit,1,40.17,0.15,14.0
ORD001908,2024-02-13,C02155,East,Online,Electronics,Keyboard,1,67.18,0.0,33.8
ORD001908,2024-02-13,C02155,East,Online,Home,Storage Box,2,23.91,0.05,9.36
ORD002121,2024-02-13,C01947,East,Online,Electronics,Headphones,1,89.55,0.1,49.3
ORD002578,2024-02-13,C00577,West,Online,Beauty,Makeup Kit,1,42.34,0.05,14.0
ORD002578,2024-02-13,C00577,West,Online,Beauty,Makeup Kit,2,37.94,0.0,14.0
ORD003043,2024-02-13,C00705,East,Online,Beauty,Hair Dryer,4,79.38,0.05,39.0
ORD003696,2024-02-13,C00120,North,Store,Electronics,Keyboard,1,64.54,0.1,33.8
ORD003797,2024-02-13,C00518,South,Online,Electronics,Smartwatch,2,207.8,0.1,132.3
ORD003818,2024-02-13,C00555,North,Online,Electronics,Smartwatch,1,221.17,0.1,132.3
ORD003818,2024-02-13,C00555,North,Online,Electronics,Keyboard,1,66.39,0.0,33.8
ORD003841,2024-02-13,C00667,South,Online,Fitness,Yoga Mat,1,30.61,0.1,12.6
ORD003841,2024-02-13,C00667,South,Online,Fitness,Resistance Bands,1,23.7,0.05,7.48
ORD005591,2024-02-13,C00570,East,Online,Electronics,Smartwatch,1,219.88,0.1,132.3
ORD005591,2024-02-13,C00570,East,Online,Home,Lamp,2,49.66,0.05,21.12
ORD005661,2024-02-13,C00272,South,Online,Fitness,Resistance Bands,1,22.58,0.05,7.48
ORD005661,2024-02-13,C00272,South,Online,Electronics,Keyboard,1,67.23,0.05,33.8
ORD000176,2024-02-14,C00242,South,Online,Home,Lamp,2,50.44,0.0,21.12
ORD000176,2024-02-14,C00242,South,Online,Electronics,Keyboard,1,65.09,0.1,33.8
ORD002433,2024-02-14,C00163,East,Online,Beauty,Hair Dryer,1,84.11,0.0,39.0
ORD002433,2024-02-14,C00163,East,Online,Home,Storage Box,2,23.81,0.0,9.36
ORD003663,2024-02-14,C00187,East,Online,Home,Storage Box,4,25.08,0.1,9.36
ORD003663,2024-02-14,C00187,East,Online,Fitness,Dumbbells,2,67.63,0.1,39.9
ORD005819,2024-02-14,C00270,East,Online,Electronics,Keyboard,1,64.25,0.1,33.8
ORD005819,2024-02-14,C00270,East,Online,Beauty,Makeup Kit,2,41.53,0.0,14.0
ORD002258,2024-02-15,C00910,West,Online,Home,Storage Box,3,25.83,0.05,9.36
ORD002788,2024-02-15,C00210,South,Store,Beauty,Hair Dryer,1,76.89,0.3,39.0
